feature,coef,abs_coef
PC1,1.3557501449136593,1.3557501449136593
PC9,-1.1328979785706401,1.1328979785706401
PC11,1.0707857768997817,1.0707857768997817
PC3,0.8332947414219504,0.8332947414219504
PC8,0.826308628552543,0.826308628552543
PC12,-0.7250529014237308,0.7250529014237308
PC2,-0.5825072680530994,0.5825072680530994
PC7,-0.5357349239707192,0.5357349239707192
PC5,0.5015106357342624,0.5015106357342624
PC4,-0.1942910895977966,0.1942910895977966
PC13,-0.18715865662349845,0.18715865662349845
PC10,0.18549307117194447,0.18549307117194447
PC6,-0.07179373371871159,0.07179373371871159
