feature,coef,abs_coef
genre_techno,0.3155157110114255,0.3155157110114255
genre_rock-n-roll,0.30974651636165895,0.30974651636165895
genre_show-tunes,-0.29030561092045903,0.29030561092045903
genre_trance,0.28630449104267264,0.28630449104267264
time_signature,0.26954060353739934,0.26954060353739934
genre_j-pop,0.26905813779181936,0.26905813779181936
genre_hardcore,0.24111750121220554,0.24111750121220554
loudness,0.23309768788825963,0.23309768788825963
genre_sleep,0.2142779025999235,0.2142779025999235
genre_j-rock,0.2138762450967547,0.2138762450967547
genre_blues,-0.2006865324181259,0.2006865324181259
genre_industrial,-0.19170191896767724,0.19170191896767724
genre_swedish,0.19030398343829566,0.19030398343829566
genre_german,-0.1890711673548981,0.1890711673548981
genre_minimal-techno,-0.186944958648072,0.186944958648072
genre_ska,0.17965977737502878,0.17965977737502878
energy_missing,0.1522666456223237,0.1522666456223237
loudness_missing,0.14147645046499838,0.14147645046499838
tempo,0.13049621573758782,0.13049621573758782
genre_club,-0.1212850618820063,0.1212850618820063
genre_death-metal,-0.11463576081139219,0.11463576081139219
genre_synth-pop,0.10502790043781017,0.10502790043781017
genre_children,0.09240695792524116,0.09240695792524116
tempo_missing,0.09220104939979823,0.09220104939979823
instrumentalness_missing,0.08880488458395269,0.08880488458395269
danceability_missing,-0.08573576942934899,0.08573576942934899
genre_electro,-0.07229038402639634,0.07229038402639634
genre_alt-rock,-0.06860562770030762,0.06860562770030762
liveness_missing,0.0684752964555857,0.0684752964555857
genre_disco,-0.06048329051692149,0.06048329051692149
duration_ms,-0.06036753451468795,0.06036753451468795
genre_groove,0.04230557235466917,0.04230557235466917
genre_funk,0.040058687751401874,0.040058687751401874
valence_missing,-0.03698880689475204,0.03698880689475204
key_missing,-0.03421120869441628,0.03421120869441628
key,-0.02904592945589234,0.02904592945589234
genre_dancehall,-0.027824489417612966,0.027824489417612966
duration_ms_missing,0.023433396111279092,0.023433396111279092
time_signature_missing,-0.0174888777110319,0.0174888777110319
mode_missing,0.01520996944117785,0.01520996944117785
genre_cantopop,0.011966249874742287,0.011966249874742287
speechiness_missing,0.005486048526025639,0.005486048526025639
acousticness_missing,0.0006779383392419556,0.0006779383392419556
genre_trip-hop,-0.0,0.0
