feature,coef,abs_coef
genre_study,-0.8386198260928078,0.8386198260928078
genre_electronic,0.8327002111985242,0.8327002111985242
genre_drum-and-bass,-0.8178596589231825,0.8178596589231825
genre_acoustic,0.8117728995239109,0.8117728995239109
genre_bluegrass,-0.7664218194737955,0.7664218194737955
danceability,0.7502003206774788,0.7502003206774788
genre_hardstyle,-0.7409469350460229,0.7409469350460229
genre_hip-hop,0.7405251725845418,0.7405251725845418
genre_singer-songwriter,0.7169909915850845,0.7169909915850845
genre_world-music,0.6985411036949342,0.6985411036949342
genre_power-pop,-0.6612397147636746,0.6612397147636746
genre_disney,-0.6425843625006591,0.6425843625006591
genre_mpb,0.6289142905510104,0.6289142905510104
genre_comedy,-0.6045903905132273,0.6045903905132273
genre_garage,0.5832730489842953,0.5832730489842953
genre_soul,-0.5794023175683526,0.5794023175683526
acousticness,-0.5671582412063878,0.5671582412063878
genre_dub,0.5456308275522264,0.5456308275522264
genre_french,0.544126265511583,0.544126265511583
genre_goth,-0.5389700214121427,0.5389700214121427
genre_turkish,0.5354029033687635,0.5354029033687635
genre_salsa,-0.5285426393404188,0.5285426393404188
genre_spanish,0.5177632619642077,0.5177632619642077
genre_pop,0.4865126679483802,0.4865126679483802
genre_folk,0.47614878626841056,0.47614878626841056
genre_Other,0.46750695697074757,0.46750695697074757
genre_malay,-0.4630631842535438,0.4630631842535438
genre_punk-rock,0.46226612164018155,0.46226612164018155
genre_rockabilly,-0.4392070038199626,0.4392070038199626
instrumentalness,-0.43091720058446137,0.43091720058446137
genre_psych-rock,0.43067997706690975,0.43067997706690975
genre_new-age,-0.4246191941847252,0.4246191941847252
genre_edm,0.4167638075268798,0.4167638075268798
genre_guitar,-0.41568586013985886,0.41568586013985886
genre_gospel,0.408590679590738,0.408590679590738
liveness,-0.39615724804826846,0.39615724804826846
genre_samba,0.39329285302339173,0.39329285302339173
mode,-0.3790661183278561,0.3790661183278561
energy,-0.37634857309409414,0.37634857309409414
speechiness,-0.3738720177991743,0.3738720177991743
genre_r-n-b,0.3691689822931938,0.3691689822931938
genre_indie-pop,0.3687376839097712,0.3687376839097712
genre_show-tunes,-0.3122605728423745,0.3122605728423745
genre_techno,0.2976432436679851,0.2976432436679851
genre_rock-n-roll,0.28600661492435464,0.28600661492435464
time_signature,0.26747411608101473,0.26747411608101473
genre_trance,0.2634397789312057,0.2634397789312057
genre_j-pop,0.24656515628939513,0.24656515628939513
loudness,0.22336751319740625,0.22336751319740625
genre_blues,-0.2230582085969522,0.2230582085969522
genre_hardcore,0.21825586455132662,0.21825586455132662
genre_industrial,-0.21321343661518044,0.21321343661518044
genre_minimal-techno,-0.2091414797880369,0.2091414797880369
genre_german,-0.20876139835575652,0.20876139835575652
genre_j-rock,0.19548412851203076,0.19548412851203076
genre_sleep,0.1850760855813426,0.1850760855813426
genre_swedish,0.16724740948752173,0.16724740948752173
genre_ska,0.15658435088279618,0.15658435088279618
energy_missing,0.15054802569066514,0.15054802569066514
genre_club,-0.14439192488668848,0.14439192488668848
loudness_missing,0.13993158659654592,0.13993158659654592
genre_death-metal,-0.1372666672389829,0.1372666672389829
tempo,0.1280102056591873,0.1280102056591873
genre_alt-rock,-0.09135133060186189,0.09135133060186189
tempo_missing,0.09034637467086869,0.09034637467086869
genre_electro,-0.08929224856617805,0.08929224856617805
instrumentalness_missing,0.08697998638947166,0.08697998638947166
danceability_missing,-0.08391208212540492,0.08391208212540492
genre_disco,-0.0825907092916047,0.0825907092916047
genre_synth-pop,0.08040173730449479,0.08040173730449479
liveness_missing,0.06661920332179876,0.06661920332179876
genre_children,0.06641395377136049,0.06641395377136049
duration_ms,-0.05825110567912594,0.05825110567912594
genre_dancehall,-0.04935413612457726,0.04935413612457726
valence_missing,-0.03521765585985764,0.03521765585985764
key_missing,-0.032305049139355856,0.032305049139355856
key,-0.026860667192210797,0.026860667192210797
duration_ms_missing,0.021428135819385002,0.021428135819385002
genre_groove,0.020664312377499945,0.020664312377499945
genre_funk,0.017086489650883052,0.017086489650883052
time_signature_missing,-0.015253755429198646,0.015253755429198646
genre_trip-hop,-0.014884911895748228,0.014884911895748228
mode_missing,0.013232265007909014,0.013232265007909014
speechiness_missing,0.003564338835423463,0.003564338835423463
acousticness_missing,0.0,0.0
genre_cantopop,-0.0,0.0
